Date,Product,Quantity,UnitPrice,StoreLocation,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,discount_amount,lead_time_days,margin_ratio,order_month,Region_East,Region_North,Region_South,Region_West,CustomerType_Wholesale,season_Spring,season_Summer,season_Winter
2024-11-15,Monitor,10,98.24,Store C,0.0,Frank,982.4,Credit Card,FREESHIP,0,REG100515,Cust 1385,21.01,2024-11-15,2024-11-17,Eric,0.0,2,0.9786135993485342,11,1,0,0,0,1,0,0,0
2024-06-28,Laptop,6,227.6,Store D,0.05,Carlos,1297.32,Debit Card,FREESHIP,0,REG100516,Cust 1904,38.22,2024-06-28,2024-07-05,Cameron,68.28,7,0.9705392655628526,6,0,0,0,0,0,0,1,0
2025-05-11,Monitor,5,136.13,Store C,0.15,Carlos,578.5525,Online,FREESHIP,0,REG100517,Cust 6034,10.02,2025-05-11,2025-05-20,Cameron,102.0975,9,0.9826809148694371,5,0,0,0,0,0,1,0,0
2023-02-26,Tablet,5,489.13,Store C,0.1,Diana,2201.085,Gift Card,FREESHIP,0,REG100518,Cust 9239,44.73,2023-02-26,2023-03-04,Cameron,244.56500000000003,6,0.9796782041584037,2,0,0,0,0,0,0,0,1
2024-04-30,Laptop,4,414.36,Store A,0.0,Bob,1657.44,Debit Card,FREESHIP,0,REG100519,Cust 5678,8.02,2024-04-30,2024-05-07,Sophie,0.0,7,0.9951612124722463,4,0,0,1,0,0,1,0,0
2025-03-11,Laptop,6,138.26,Store B,0.15,Eva,705.126,Online,FREESHIP,0,REG100520,Cust 3696,31.4,2025-03-11,2025-03-13,Eric,124.43399999999998,2,0.9554689516483579,3,1,0,0,0,0,1,0,0
2025-06-30,Phone,12,487.57,Store A,0.05,Eva,5558.298,Cash,FREESHIP,0,REG100521,Cust 9025,37.33,2025-06-30,2025-07-10,Eric,292.54200000000003,10,0.9932839153280375,6,1,0,0,0,1,0,1,0
2024-06-02,Chair,20,427.3,Store C,0.05,Frank,8118.7,Gift Card,FREESHIP,0,REG100522,Cust 9924,25.19,2024-06-02,2024-06-08,Ryan,427.3,6,0.9968972865113873,6,0,1,0,0,1,0,1,0
2024-09-01,Laptop,16,588.92,Store D,0.15,Alice,8009.311999999999,Cash,FREESHIP,0,REG100523,Cust 3887,7.89,2024-09-01,2024-09-05,Sophie,1413.408,4,0.9990148966602874,9,0,0,1,0,1,0,0,0
2025-01-11,Laptop,6,429.45,Store B,0.1,Alice,2319.03,Cash,FREESHIP,0,REG100524,Cust 5302,47.18,2025-01-11,2025-01-18,Sophie,257.67,7,0.9796552869087507,1,0,0,1,0,0,0,0,1
2025-03-31,Phone,1,476.0,Store A,0.15,Carlos,404.6,Cash,FREESHIP,0,REG100525,Cust 2290,18.95,2025-03-31,2025-04-03,Sophie,71.39999999999999,3,0.9531636183885319,3,0,0,1,0,1,1,0,0
2024-11-28,Phone,13,141.26,Store B,0.0,Frank,1836.38,Online,FREESHIP,0,REG100526,Cust 2227,23.68,2024-11-28,2024-12-05,Sophie,0.0,7,0.9871050654004073,11,0,0,1,0,0,0,0,0
2023-07-05,Chair,3,250.65,Store D,0.15,Eva,639.1575,Credit Card,SAVE10,0,REG100527,Cust 1726,44.46,2023-07-05,2023-07-07,Ryan,112.7925,2,0.9304396803604745,7,0,1,0,0,0,0,1,0
2024-10-24,Monitor,19,301.17,Store D,0.05,Alice,5436.1185,Debit Card,WINTER15,0,REG100528,Cust 9874,5.71,2024-10-24,2024-11-03,Wendy,286.11150000000004,10,0.998949618188051,10,0,0,0,1,0,0,0,0
2025-04-08,Chair,7,30.79,Store C,0.1,Bob,193.977,Cash,WINTER15,0,REG100529,Cust 1774,11.39,2025-04-08,2025-04-16,Ryan,21.553,8,0.9412816983456801,4,0,1,0,0,0,1,0,0
2024-06-05,Laptop,1,561.6,Store A,0.15,Alice,477.36,Debit Card,SAVE10,0,REG100530,Cust 2414,38.02,2024-06-05,2024-06-10,Eric,84.24,5,0.9203536115300821,6,1,0,0,0,1,0,1,0
2025-01-23,Phone,16,193.7,Store A,0.15,Bob,2634.32,Credit Card,SAVE10,0,REG100531,Cust 6534,6.83,2025-01-23,2025-01-29,Wendy,464.87999999999994,6,0.9974073005557411,1,0,0,0,1,0,0,0,1
2024-11-04,Tablet,17,310.03,Store D,0.05,Carlos,5006.984499999999,Online,FREESHIP,0,REG100532,Cust 3170,8.06,2024-11-04,2024-11-12,Cameron,263.52549999999997,8,0.9983902486616445,11,0,0,0,0,0,0,0,0
2024-01-01,Printer,13,204.67,Store A,0.15,Alice,2261.6035,Online,FREESHIP,0,REG100533,Cust 5438,6.76,2024-01-01,2024-01-05,Wendy,399.1065,4,0.9970109703137618,1,0,0,0,1,0,0,0,1
2024-04-09,Printer,3,250.11,Store D,0.0,Alice,750.33,Gift Card,FREESHIP,0,REG100534,Cust 2670,36.35,2024-04-09,2024-04-17,Cameron,0.0,8,0.9515546492876468,4,0,0,0,0,1,1,0,0
2025-01-17,Desk,12,526.82,Store A,0.0,Frank,6321.84,Credit Card,WINTER15,0,REG100535,Cust 8949,29.75,2025-01-17,2025-01-25,Ryan,0.0,8,0.9952940915935867,1,0,1,0,0,0,0,0,1
2024-09-22,Chair,18,575.1,Store D,0.0,Bob,9736.104374999999,Online,FREESHIP,0,REG100536,Cust 9748,35.32,2024-09-22,2024-09-29,Eric,0.0,7,0.9965880329990919,9,1,0,0,0,1,0,0,0
2023-01-20,Monitor,8,325.52,Store C,0.1,Frank,2343.744,Debit Card,WINTER15,0,REG100537,Cust 1220,45.59,2023-01-20,2023-01-25,Eric,260.416,5,0.9805482168701017,1,1,0,0,0,0,0,0,1
2024-01-12,Monitor,14,157.14,Store A,0.15,Diana,1869.966,Gift Card,SAVE10,0,REG100538,Cust 5645,36.04,2024-01-12,2024-01-22,Ryan,329.99399999999997,10,0.9807269223076783,1,0,1,0,0,1,0,0,1
2024-04-08,Laptop,10,100.26,Store D,0.05,Carlos,952.47,Gift Card,SAVE10,0,REG100539,Cust 6577,36.71,2024-04-08,2024-04-15,Cameron,50.13,7,0.9614581036673071,4,0,0,0,0,1,1,0,0
2023-04-27,Laptop,9,554.48,Store C,0.0,Carlos,4990.32,Online,FREESHIP,0,REG100540,Cust 9506,48.26,2023-04-27,2023-05-01,Cameron,0.0,4,0.9903292774812036,4,0,0,0,0,1,1,0,0
2024-07-17,Phone,4,375.96,Store C,0.15,Carlos,1278.264,Debit Card,FREESHIP,0,REG100541,Cust 9302,44.99,2024-07-17,2024-07-25,Ryan,225.576,8,0.9648038276913063,7,0,1,0,0,0,0,1,0
2024-02-17,Monitor,14,485.21,Store A,0.0,Frank,6792.94,Online,FREESHIP,0,REG100542,Cust 3030,41.72,2024-02-17,2024-02-23,Cameron,0.0,6,0.9938583293831537,2,0,0,0,0,0,0,0,1
2024-01-25,Monitor,9,372.44,Store A,0.05,Diana,3184.362,Gift Card,FREESHIP,0,REG100543,Cust 5896,41.87,2024-01-25,2024-02-02,Sophie,167.598,8,0.9868513692852761,1,0,0,1,0,1,0,0,1
2024-03-24,Laptop,7,140.53,Store D,0.0,Frank,983.71,Debit Card,FREESHIP,0,REG100544,Cust 3763,24.53,2024-03-24,2024-04-02,Cameron,0.0,9,0.9750637891248437,3,0,0,0,0,0,1,0,0
2023-06-25,Desk,15,365.61,Store D,0.15,Bob,4661.5275,Cash,FREESHIP,0,REG100545,Cust 9510,35.84,2023-06-25,2023-06-27,Ryan,822.6225000000001,2,0.9923115330757997,6,0,1,0,0,0,0,1,0
2023-04-17,Laptop,20,353.97,Store B,0.15,Frank,6017.490000000001,Cash,WINTER15,0,REG100546,Cust 7637,22.05,2023-04-17,2023-04-20,Sophie,1061.91,3,0.9963356814884611,4,0,0,1,0,1,1,0,0
2023-06-28,Chair,14,293.31,Store D,0.0,Alice,4106.34,Gift Card,FREESHIP,0,REG100547,Cust 8382,21.61,2023-06-28,2023-06-30,Eric,0.0,2,0.9947374060598976,6,1,0,0,0,1,0,1,0
2024-04-06,Chair,10,397.39,Store D,0.15,Alice,3377.815,Gift Card,FREESHIP,0,REG100548,Cust 4015,25.27,2024-04-06,2024-04-16,Cameron,596.0849999999999,10,0.9925188324404978,4,0,0,0,0,0,1,0,0
2025-02-17,Chair,2,98.35,Store C,0.0,Eva,196.7,Debit Card,FREESHIP,0,REG100549,Cust 5172,28.65,2025-02-17,2025-02-19,Sophie,0.0,2,0.8543467208947636,2,0,0,1,0,0,0,0,1
2023-01-08,Desk,6,581.67,Store A,0.0,Frank,3490.02,Debit Card,FREESHIP,0,REG100550,Cust 7584,39.4,2023-01-08,2023-01-11,Sophie,0.0,3,0.9887106664145191,1,0,0,1,0,1,0,0,1
2023-12-21,Phone,19,30.41,Store D,0.05,Frank,548.9005,Debit Card,FREESHIP,0,REG100551,Cust 6809,48.33,2023-12-21,2023-12-31,Sophie,28.889499999999998,10,0.9119512552821505,12,0,0,1,0,0,0,0,1
2024-07-13,Monitor,15,368.79,Store C,0.1,Bob,4978.665000000001,Gift Card,WINTER15,0,REG100552,Cust 7540,16.9,2024-07-13,2024-07-15,Ryan,553.1850000000001,2,0.996605515735644,7,0,1,0,0,1,0,1,0
2024-03-23,Monitor,4,56.06,Store D,0.15,Carlos,190.604,Cash,SAVE10,0,REG100553,Cust 6888,10.77,2024-03-23,2024-04-01,Wendy,33.636,9,0.943495414576819,3,0,0,0,1,0,1,0,0
2024-03-19,Chair,7,15.65,Store D,0.0,Carlos,109.55,Debit Card,FREESHIP,0,REG100554,Cust 3304,13.28,2024-03-19,2024-03-25,Wendy,0.0,6,0.878776814240073,3,0,0,0,1,1,1,0,0
2025-05-20,Tablet,9,380.85,Store B,0.0,Carlos,3427.65,Cash,FREESHIP,0,REG100555,Cust 4196,33.4,2025-05-20,2025-05-29,Cameron,0.0,9,0.9902557145566204,5,0,0,0,0,1,1,0,0
2025-01-19,Chair,11,587.21,Store C,0.0,Carlos,6459.31,Debit Card,WINTER15,0,REG100556,Cust 6596,34.32,2025-01-19,2025-01-26,Sophie,0.0,7,0.9946867389860528,1,0,0,1,0,1,0,0,1
2023-05-28,Printer,17,554.25,Store A,0.1,Diana,8480.025,Debit Card,FREESHIP,0,REG100557,Cust 5588,8.66,2023-05-28,2023-06-01,Sophie,942.225,4,0.9989787765955879,5,0,0,1,0,1,1,0,0
2023-10-28,Printer,3,410.23,Store A,0.15,Diana,1046.0865,Credit Card,FREESHIP,0,REG100558,Cust 1518,6.04,2023-10-28,2023-11-03,Eric,184.6035,6,0.9942260988933516,10,1,0,0,0,1,0,0,0
2023-11-25,Monitor,5,99.23,Store B,0.0,Eva,496.15,Debit Card,FREESHIP,0,REG100559,Cust 2819,37.66,2023-11-25,2023-12-02,Wendy,0.0,7,0.9240955356243071,11,0,0,0,1,0,0,0,0
2024-11-17,Monitor,9,503.18,Store B,0.0,Diana,4528.62,Gift Card,SAVE10,0,REG100560,Cust 1947,46.02,2024-11-17,2024-11-24,Sophie,0.0,7,0.9898379638830371,11,0,0,1,0,1,0,0,0
2024-01-24,Monitor,17,155.31,Store C,0.15,Bob,2244.2295,Credit Card,WINTER15,0,REG100561,Cust 7332,27.1,2024-01-24,2024-01-29,Cameron,396.0405,5,0.9879245861441533,1,0,0,0,0,0,0,0,1
2023-06-19,Chair,7,303.79,Store D,0.15,Frank,1807.5505,Credit Card,SAVE10,0,REG100562,Cust 7314,38.85,2023-06-19,2023-06-29,Ryan,318.97950000000003,10,0.9785068245672804,6,0,1,0,0,1,0,1,0
2025-01-13,Phone,17,263.75,Store B,0.0,Alice,4483.75,Online,FREESHIP,0,REG100563,Cust 5296,12.97,2025-01-13,2025-01-18,Eric,0.0,5,0.9971073320323389,1,1,0,0,0,0,0,0,1
2024-01-24,Phone,4,179.92,Store D,0.1,Diana,647.712,Online,WINTER15,0,REG100564,Cust 2964,35.26,2024-01-24,2024-02-01,Eric,71.968,8,0.9455622251865027,1,1,0,0,0,0,0,0,1
2025-01-06,Printer,2,264.0,Store D,0.0,Bob,528.0,Gift Card,SAVE10,0,REG100565,Cust 5381,26.73,2025-01-06,2025-01-14,Sophie,0.0,8,0.949375,1,0,0,1,0,0,0,0,1
2025-01-02,Laptop,4,403.97,Store A,0.05,Alice,1535.086,Cash,WINTER15,0,REG100566,Cust 5436,39.92,2025-01-02,2025-01-09,Cameron,80.79400000000001,7,0.9739949423029067,1,0,0,0,0,1,0,0,1
2023-02-22,Desk,4,85.96,Store A,0.1,Frank,309.456,Credit Card,FREESHIP,0,REG100567,Cust 1494,32.12,2023-02-22,2023-03-03,Ryan,34.384,9,0.8962049532082105,2,0,1,0,0,0,0,0,1
2025-02-06,Desk,2,93.49,Store A,0.1,Alice,168.282,Debit Card,WINTER15,0,REG100568,Cust 4380,26.31,2025-02-06,2025-02-16,Eric,18.698,10,0.8436552929012016,2,1,0,0,0,1,0,0,1
2024-09-26,Desk,11,144.29,Store B,0.05,Bob,1507.8305,Credit Card,WINTER15,0,REG100569,Cust 7054,11.91,2024-09-26,2024-09-30,Eric,79.3595,4,0.9921012341904477,9,1,0,0,0,0,0,0,0
2025-03-28,Chair,18,553.23,Store D,0.0,Frank,9736.104374999999,Cash,FREESHIP,0,REG100570,Cust 1375,31.76,2025-03-28,2025-04-01,Ryan,0.0,4,0.9968106493782976,3,0,1,0,0,1,1,0,0
2023-07-01,Chair,9,228.3,Store B,0.05,Eva,1951.965,Debit Card,FREESHIP,0,REG100571,Cust 5698,8.75,2023-07-01,2023-07-09,Eric,102.73500000000001,8,0.9955173376571813,7,1,0,0,0,0,0,1,0
2023-04-29,Desk,7,235.94,Store D,0.1,Alice,1486.422,Gift Card,FREESHIP,0,REG100572,Cust 3259,8.44,2023-04-29,2023-05-04,Wendy,165.15800000000002,5,0.9943219354934197,4,0,0,0,1,1,1,0,0
2023-04-30,Printer,17,369.52,Store C,0.0,Carlos,6281.84,Gift Card,FREESHIP,0,REG100573,Cust 9295,17.12,2023-04-30,2023-05-06,Eric,0.0,6,0.9972746838505916,4,1,0,0,0,1,1,0,0
2024-03-14,Phone,8,142.09,Store A,0.0,Eva,1136.72,Credit Card,WINTER15,0,REG100574,Cust 7035,38.97,2024-03-14,2024-03-20,Wendy,0.0,6,0.9657171511014145,3,0,0,0,1,1,1,0,0
2023-06-27,Chair,3,497.61,Store B,0.15,Alice,1268.9055,Cash,FREESHIP,0,REG100575,Cust 9049,13.97,2023-06-27,2023-07-02,Cameron,223.9245,5,0.9889905119017925,6,0,0,0,0,1,0,1,0
2024-04-10,Laptop,19,9.48,Store A,0.0,Carlos,180.12,Online,FREESHIP,0,REG100576,Cust 6173,22.33,2024-04-10,2024-04-12,Ryan,0.0,2,0.8760270930490784,4,0,1,0,0,1,1,0,0
2023-08-30,Printer,8,55.27,Store A,0.15,Bob,375.836,Cash,WINTER15,0,REG100577,Cust 3447,16.84,2023-08-30,2023-09-01,Cameron,66.324,2,0.9551932225758044,8,0,0,0,0,1,0,1,0
2023-10-23,Laptop,17,25.95,Store B,0.05,Bob,419.0925,Gift Card,FREESHIP,0,REG100578,Cust 2218,27.68,2023-10-23,2023-10-30,Wendy,22.0575,7,0.9339525283797729,10,0,0,0,1,1,0,0,0
2023-03-23,Desk,18,209.65,Store A,0.1,Carlos,3396.33,Debit Card,FREESHIP,0,REG100579,Cust 8882,42.04,2023-03-23,2023-03-30,Ryan,377.37000000000006,7,0.9876219330865964,3,0,1,0,0,1,1,0,0
2024-09-21,Laptop,13,75.77,Store B,0.15,Frank,837.2585,Debit Card,SAVE10,0,REG100580,Cust 6709,41.94,2024-09-21,2024-09-30,Cameron,147.7515,9,0.9499079436040363,9,0,0,0,0,1,0,0,0
2024-12-26,Tablet,5,307.84,Store B,0.1,Bob,1385.28,Online,SAVE10,0,REG100581,Cust 8727,13.61,2024-12-26,2025-01-03,Wendy,153.92,8,0.9901752714252715,12,0,0,0,1,1,0,0,1
2023-02-26,Phone,13,6.5,Store A,0.0,Diana,84.5,Cash,FREESHIP,0,REG100582,Cust 8359,20.02,2023-02-26,2023-03-03,Eric,0.0,5,0.7630769230769231,2,1,0,0,0,1,0,0,1
2024-12-10,Monitor,8,70.79,Store B,0.0,Diana,566.32,Online,FREESHIP,0,REG100583,Cust 1514,46.35,2024-12-10,2024-12-14,Ryan,0.0,4,0.9181558129679332,12,0,1,0,0,1,0,0,1
2025-01-01,Laptop,17,584.7,Store D,0.1,Eva,8945.910000000002,Online,FREESHIP,0,REG100584,Cust 2774,46.59,2025-01-01,2025-01-03,Eric,993.9900000000002,2,0.9947920334543943,1,1,0,0,0,0,0,0,1
2025-03-14,Phone,4,23.27,Store C,0.15,Diana,79.118,Online,SAVE10,0,REG100585,Cust 4270,32.86,2025-03-14,2025-03-21,Eric,13.962,7,0.5846709977501959,3,1,0,0,0,1,1,0,0
2024-01-16,Tablet,5,440.93,Store B,0.1,Carlos,1984.185,Gift Card,FREESHIP,0,REG100586,Cust 3123,23.84,2024-01-16,2024-01-20,Sophie,220.46500000000003,4,0.9879849913188539,1,0,0,1,0,1,0,0,1
2024-04-19,Tablet,10,278.45,Store D,0.0,Eva,2784.5,Credit Card,SAVE10,0,REG100587,Cust 7414,11.13,2024-04-19,2024-04-25,Wendy,0.0,6,0.9960028730472257,4,0,0,0,1,1,1,0,0
2023-12-08,Monitor,14,382.19,Store B,0.05,Frank,5083.126999999999,Cash,FREESHIP,0,REG100588,Cust 5051,49.12,2023-12-08,2023-12-11,Ryan,267.533,3,0.990336656943649,12,0,1,0,0,1,0,0,1
2023-03-15,Monitor,14,232.49,Store D,0.05,Diana,3092.117,Online,SAVE10,0,REG100589,Cust 5975,5.32,2023-03-15,2023-03-19,Ryan,162.74300000000002,4,0.9982794958922964,3,0,1,0,0,1,1,0,0
2025-02-07,Laptop,17,15.01,Store D,0.15,Diana,216.8945,Debit Card,SAVE10,0,REG100590,Cust 6948,22.0,2025-02-07,2025-02-13,Sophie,38.275499999999994,6,0.898568197902667,2,0,0,1,0,1,0,0,1
2025-06-27,Monitor,11,29.41,Store D,0.05,Carlos,307.3345,Credit Card,SAVE10,0,REG100591,Cust 8253,6.16,2025-06-27,2025-07-02,Ryan,16.1755,5,0.9799566921383703,6,0,1,0,0,0,0,1,0
2024-12-17,Tablet,1,486.19,Store B,0.05,Frank,461.8805,Online,SAVE10,0,REG100592,Cust 7238,41.73,2024-12-17,2024-12-20,Cameron,24.3095,3,0.90965195543003,12,0,0,0,0,0,0,0,1
2024-05-03,Laptop,6,266.67,Store B,0.05,Eva,1520.019,Debit Card,FREESHIP,0,REG100593,Cust 2219,48.49,2024-05-03,2024-05-11,Sophie,80.001,8,0.9680990829719892,5,0,0,1,0,1,1,0,0
2023-12-26,Printer,3,300.8,Store B,0.1,Carlos,812.1600000000001,Cash,FREESHIP,0,REG100594,Cust 4297,15.98,2023-12-26,2024-01-01,Sophie,90.24000000000001,6,0.9803240740740741,12,0,0,1,0,1,0,0,1
2024-05-13,Printer,11,79.63,Store B,0.05,Frank,832.1334999999999,Online,FREESHIP,0,REG100595,Cust 6665,43.84,2024-05-13,2024-05-19,Cameron,43.7965,6,0.9473161457867036,5,0,0,0,0,1,1,0,0
2023-10-07,Laptop,6,505.7,Store C,0.0,Alice,3034.2,Cash,FREESHIP,0,REG100596,Cust 4252,40.38,2023-10-07,2023-10-16,Sophie,0.0,9,0.9866917144552105,10,0,0,1,0,0,0,0,0
2023-07-11,Printer,5,569.62,Store C,0.0,Diana,2848.1,Debit Card,FREESHIP,0,REG100597,Cust 6104,48.8,2023-07-11,2023-07-13,Wendy,0.0,2,0.9828657701625645,7,0,0,0,1,1,0,1,0
2025-01-31,Tablet,19,90.85,Store C,0.05,Alice,1639.8425,Credit Card,SAVE10,0,REG100598,Cust 6407,22.28,2025-01-31,2025-02-06,Sophie,86.3075,6,0.9864133293288837,1,0,0,1,0,0,0,0,1
2023-02-04,Chair,2,296.91,Store A,0.05,Carlos,564.129,Debit Card,WINTER15,0,REG100599,Cust 3573,44.35,2023-02-04,2023-02-07,Sophie,29.691000000000003,3,0.9213832297222798,2,0,0,1,0,1,0,0,1
2023-09-02,Printer,2,6.19,Store B,0.1,Frank,11.142,Credit Card,FREESHIP,0,REG100600,Cust 5280,47.24,2023-09-02,2023-09-12,Sophie,1.2380000000000002,10,-3.239813318973254,9,0,0,1,0,0,0,0,0
2024-12-13,Monitor,18,207.35,Store D,0.15,Alice,3172.454999999999,Debit Card,FREESHIP,0,REG100601,Cust 2365,11.17,2024-12-13,2024-12-15,Cameron,559.8449999999999,2,0.9964790674729822,12,0,0,0,0,1,0,0,1
2023-10-13,Tablet,5,75.27,Store A,0.0,Carlos,376.35,Cash,FREESHIP,0,REG100602,Cust 7130,31.61,2023-10-13,2023-10-22,Cameron,0.0,9,0.9160090341437491,10,0,0,0,0,1,0,0,0
2024-10-03,Monitor,3,136.15,Store A,0.1,Diana,367.6050000000001,Gift Card,SAVE10,0,REG100603,Cust 6539,48.38,2024-10-03,2024-10-07,Sophie,40.845000000000006,4,0.8683913439697502,10,0,0,1,0,0,0,0,0
2024-04-28,Desk,5,544.66,Store B,0.1,Diana,2450.97,Online,SAVE10,0,REG100604,Cust 1656,8.39,2024-04-28,2024-05-04,Cameron,272.33,6,0.9965768654859097,4,0,0,0,0,0,1,0,0
2024-02-07,Desk,8,561.9,Store A,0.15,Bob,3820.92,Online,FREESHIP,0,REG100605,Cust 1932,15.97,2024-02-07,2024-02-14,Cameron,674.28,7,0.9958203783382014,2,0,0,0,0,0,0,0,1
2023-02-08,Chair,20,313.47,Store C,0.15,Alice,5328.990000000001,Online,FREESHIP,0,REG100606,Cust 7367,18.17,2023-02-08,2023-02-11,Sophie,940.4100000000001,3,0.9965903482648681,2,0,0,1,0,0,0,0,1
2023-06-17,Phone,1,418.45,Store C,0.15,Diana,355.6825,Cash,WINTER15,0,REG100607,Cust 1116,35.58,2023-06-17,2023-06-19,Sophie,62.7675,2,0.8999669649195561,6,0,0,1,0,0,0,1,0
2024-07-29,Monitor,8,420.75,Store B,0.1,Bob,3029.4,Online,SAVE10,0,REG100608,Cust 4464,44.61,2024-07-29,2024-08-01,Wendy,336.6,3,0.9852743117449,7,0,0,0,1,1,0,1,0
2024-01-29,Printer,16,514.36,Store D,0.0,Alice,8229.76,Online,SAVE10,0,REG100609,Cust 2543,40.75,2024-01-29,2024-02-01,Wendy,0.0,3,0.9950484582782487,1,0,0,0,1,1,0,0,1
2024-01-18,Phone,2,297.2,Store B,0.1,Frank,534.96,Gift Card,FREESHIP,0,REG100610,Cust 7948,8.71,2024-01-18,2024-01-23,Eric,59.44,5,0.9837184088529983,1,1,0,0,0,0,0,0,1
2024-08-12,Chair,10,278.0,Store C,0.0,Bob,2780.0,Credit Card,FREESHIP,0,REG100611,Cust 3199,24.25,2024-08-12,2024-08-22,Ryan,0.0,10,0.9912769784172661,8,0,1,0,0,0,0,1,0
2025-04-16,Monitor,8,583.17,Store D,0.1,Frank,4198.824,Credit Card,WINTER15,0,REG100612,Cust 2800,49.18,2025-04-16,2025-04-20,Wendy,466.536,4,0.9882871966055257,4,0,0,0,1,1,1,0,0
2023-02-26,Desk,16,75.62,Store D,0.1,Diana,1088.928,Cash,WINTER15,0,REG100613,Cust 3863,27.39,2023-02-26,2023-03-02,Cameron,120.99200000000002,4,0.9748468218284404,2,0,0,0,0,0,0,0,1
2023-01-07,Desk,13,561.62,Store C,0.05,Frank,6936.007,Gift Card,FREESHIP,0,REG100614,Cust 8391,12.91,2023-01-07,2023-01-11,Eric,365.05300000000005,4,0.9981386985336088,1,1,0,0,0,1,0,0,1
2023-10-24,Desk,5,359.61,Store A,0.0,Bob,1798.05,Online,FREESHIP,0,REG100615,Cust 6711,41.31,2023-10-24,2023-11-03,Sophie,0.0,10,0.9770251105364145,10,0,0,1,0,0,0,0,0
2024-01-02,Tablet,15,115.48,Store A,0.15,Frank,1472.37,Credit Card,FREESHIP,0,REG100616,Cust 8653,6.04,2024-01-02,2024-01-12,Ryan,259.83,10,0.9958977702615511,1,0,1,0,0,0,0,0,1
2024-09-17,Laptop,12,596.26,Store D,0.15,Eva,6081.852,Gift Card,WINTER15,0,REG100617,Cust 7937,28.27,2024-09-17,2024-09-25,Sophie,1073.268,8,0.9953517448303575,9,0,0,1,0,1,0,0,0
2024-05-05,Tablet,19,401.68,Store C,0.05,Alice,7250.324,Debit Card,WINTER15,0,REG100618,Cust 5972,37.77,2024-05-05,2024-05-11,Cameron,381.596,6,0.9947905776348753,5,0,0,0,0,1,1,0,0
2025-06-27,Desk,13,112.88,Store D,0.0,Frank,1467.44,Debit Card,FREESHIP,0,REG100619,Cust 8597,12.39,2025-06-27,2025-06-29,Wendy,0.0,2,0.9915567246361009,6,0,0,0,1,0,0,1,0
2024-05-14,Phone,6,370.08,Store D,0.15,Alice,1887.408,Online,SAVE10,0,REG100620,Cust 5382,7.39,2024-05-14,2024-05-22,Wendy,333.072,8,0.9960845773674796,5,0,0,0,1,0,1,0,0
2024-02-29,Chair,15,119.86,Store A,0.15,Bob,1528.215,Debit Card,FREESHIP,0,REG100621,Cust 4323,30.78,2024-02-29,2024-03-05,Ryan,269.685,5,0.9798588549386049,2,0,1,0,0,1,0,0,1
2025-05-19,Phone,5,271.44,Store A,0.15,Diana,1153.62,Debit Card,FREESHIP,0,REG100622,Cust 1767,5.98,2025-05-19,2025-05-27,Eric,203.58,8,0.9948163173315303,5,1,0,0,0,1,1,0,0
2024-12-02,Desk,9,363.39,Store B,0.05,Diana,3106.9845,Gift Card,FREESHIP,0,REG100623,Cust 3845,41.64,2024-12-02,2024-12-04,Eric,163.5255,2,0.9865979376466153,12,1,0,0,0,1,0,0,1
2024-07-30,Printer,12,533.77,Store D,0.15,Alice,5444.454,Cash,SAVE10,0,REG100624,Cust 5912,48.71,2024-07-30,2024-08-04,Wendy,960.786,5,0.9910532810085272,7,0,0,0,1,1,0,1,0
2023-06-25,Desk,12,192.03,Store B,0.1,Carlos,2073.924,Credit Card,FREESHIP,0,REG100625,Cust 4446,41.08,2023-06-25,2023-07-03,Sophie,230.43600000000004,8,0.9801921381882847,6,0,0,1,0,1,0,1,0
2024-07-10,Chair,20,504.22,Store D,0.0,Frank,9736.104374999999,Online,WINTER15,0,REG100626,Cust 6107,14.61,2024-07-10,2024-07-19,Sophie,0.0,9,0.998551227638729,7,0,0,1,0,1,0,1,0
2023-01-06,Laptop,7,193.66,Store A,0.1,Diana,1220.058,Credit Card,FREESHIP,0,REG100627,Cust 3330,39.01,2023-01-06,2023-01-15,Eric,135.56199999999998,9,0.9680261102341037,1,1,0,0,0,1,0,0,1
2024-02-24,Chair,3,270.83,Store B,0.1,Carlos,731.241,Online,SAVE10,0,REG100628,Cust 3604,17.2,2024-02-24,2024-02-29,Sophie,81.24900000000001,5,0.9764783429813153,2,0,0,1,0,1,0,0,1
2023-12-11,Tablet,18,62.08,Store B,0.0,Diana,1117.44,Credit Card,SAVE10,0,REG100629,Cust 7412,8.67,2023-12-11,2023-12-20,Cameron,0.0,9,0.9922411941580755,12,0,0,0,0,0,0,0,1
2025-02-19,Printer,11,505.96,Store C,0.15,Eva,4730.726,Debit Card,FREESHIP,0,REG100630,Cust 5183,22.84,2025-02-19,2025-02-23,Sophie,834.834,4,0.9951719884009346,2,0,0,1,0,1,0,0,1
2025-03-18,Tablet,4,62.46,Store D,0.15,Alice,212.364,Debit Card,WINTER15,0,REG100631,Cust 4825,31.91,2025-03-18,2025-03-26,Wendy,37.476,8,0.8497391271590289,3,0,0,0,1,1,1,0,0
